Date,SpeedW,Lat,Lon,Speed,Edate
27/01/202122:56:47,8.7kn(s),46.28271,-53.68912,8.7,27
27/01/202123:07:41,8.8kn(s),46.28313,-53.72716,8.8,27
27/01/202123:18:18,8.7kn(s),46.28354,-53.76453,8.7,27
27/01/202123:29:20,8.7kn(s),46.28374,-53.80291,8.7,27
27/01/202123:39:51,8.6kn(s),46.28372,-53.83934,8.6,27
27/01/202123:50:28,8.5kn(s),46.2886,-53.87461,8.5,27
28/01/202100:01:09,8.5kn(s),46.29946,-53.90758,8.5,28
28/01/202100:12:01,8.5kn(s),46.31302,-53.93903,8.5,28
28/01/202100:22:39,8.4kn(s),46.32607,-53.96995,8.4,28
28/01/202100:33:20,8.4kn(s),46.33883,-54.00076,8.4,28
28/01/202100:43:59,8.3kn(s),46.35171,-54.03122,8.3,28
28/01/202100:56:40,8.4kn(s),46.3676,-54.06711,8.4,28
28/01/202101:10:28,8.4kn(s),46.38528,-54.10645,8.4,28
28/01/202101:21:08,8.4kn(s),46.39858,-54.13684,8.4,28
28/01/202101:42:40,8.2kn(s),46.42476,-54.19699,8.2,28
28/01/202101:53:40,8.3kn(s),46.43789,-54.22831,8.3,28
28/01/202102:04:38,8.3kn(s),46.45125,-54.25936,8.3,28
28/01/202102:20:31,8.3kn(s),46.47095,-54.30385,8.3,28
28/01/202102:42:11,8.4kn(s),46.49859,-54.36388,8.4,28
28/01/202102:52:40,8.4kn(s),46.51236,-54.39347,8.4,28
28/01/202103:04:21,8.5kn(s),46.52785,-54.42632,8.5,28
28/01/202103:15:22,8.5kn(s),46.54266,-54.45714,8.5,28
28/01/202103:26:39,8.5kn(s),46.55813,-54.4888,8.5,28
28/01/202107:09:47,8.1kn(s),46.93815,-54.4531,8.1,28
28/01/202107:40:38,7.8kn(s),46.99396,-54.39831,7.8,28
28/01/202108:16:45,8kn(s),47.05898,-54.33165,8,28
28/01/202109:22:48,7.9kn(s),47.18133,-54.21451,7.9,28
28/01/202109:45:05,9kn(s),47.22432,-54.17524,9,28
28/01/202110:01:28,9.1kn(s),47.25999,-54.14214,9.1,28
28/01/202110:26:29,9kn(s),47.3153,-54.10332,9,28
28/01/202110:46:35,9.8kn(s),47.36566,-54.08993,9.8,28
28/01/202111:07:12,10.7kn(s),47.42222,-54.06325,10.7,28
28/01/202111:32:52,10.7kn(s),47.49373,-54.02193,10.7,28
28/01/202111:46:43,9.8kn(s),47.53158,-54.00816,9.8,28
28/01/202112:00:08,10.4kn(s),47.56938,-54.01727,10.4,28
28/01/202112:10:59,7.8kn(s),47.59679,-54.02424,7.8,28
28/01/202112:21:40,7kn(s),47.61845,-54.02956,7,28
28/01/202112:33:00,6.4kn(s),47.63888,-54.03571,6.4,28
28/01/202112:44:00,6.3kn(s),47.65761,-54.0418,6.3,28
28/01/202112:54:21,6.2kn(s),47.67526,-54.04621,6.2,28
28/01/202113:05:30,6.2kn(s),47.69425,-54.05005,6.2,28
28/01/202113:17:48,6kn(s),47.71499,-54.04633,6,28
28/01/202113:28:40,4.4kn(s),47.72468,-54.02933,4.4,28
28/01/202113:44:19,.6kn(s),47.72979,-54.01781,0.6,28
28/01/202114:00:17,0kn(s),47.72852,-54.01796,0,28
28/01/202114:54:04,0kn(s),47.72865,-54.01768,0,28
28/01/202115:10:08,0kn(s),47.72866,-54.01761,0,28
28/01/202115:30:12,.1kn(s),47.72859,-54.01734,0.1,28
28/01/202115:52:15,.1kn(s),47.7286,-54.01687,0.1,28
28/01/202116:04:06,.1kn(s),47.72861,-54.01662,0.1,28
28/01/202116:18:02,.1kn(s),47.72863,-54.01635,0.1,28
28/01/202116:40:11,0kn(s),47.72867,-54.01596,0,28
28/01/202117:04:06,0kn(s),47.72869,-54.0157,0,28
28/01/202117:28:07,0kn(s),47.72868,-54.01561,0,28
28/01/202117:40:10,0kn(s),47.72866,-54.01565,0,28
28/01/202117:52:09,0kn(s),47.72861,-54.01568,0,28
28/01/202119:11:17,0kn(s),47.72847,-54.0162,0,28
28/01/202121:10:02,0kn(s),47.72839,-54.01765,0,28
28/01/202122:47:07,0kn(s),47.72819,-54.0164,0,28
28/01/202122:59:00,0kn(s),47.72821,-54.01633,0,28
29/01/202103:53:17,0kn(s),47.72862,-54.01456,0,29
29/01/202105:53:10,0kn(s),47.72839,-54.01532,0,29
29/01/202106:05:15,0kn(s),47.72839,-54.01548,0,29
29/01/202106:17:18,0kn(s),47.72838,-54.01561,0,29
29/01/202106:29:10,0kn(s),47.72834,-54.01573,0,29
29/01/202106:53:00,0kn(s),47.7284,-54.01591,0,29
29/01/202107:35:17,0kn(s),47.72842,-54.01556,0,29
29/01/202107:46:12,0kn(s),47.72846,-54.01552,0,29
29/01/202108:29:13,0kn(s),47.72849,-54.01539,0,29
29/01/202108:47:03,0kn(s),47.72847,-54.01534,0,29
29/01/202109:05:14,0kn(s),47.72848,-54.0153,0,29
29/01/202109:53:15,0kn(s),47.72976,-54.01626,0,29
29/01/202110:16:58,1.7kn(s),47.73022,-54.01973,1.7,29
29/01/202110:31:59,5.2kn(s),47.73411,-54.04505,5.2,29
29/01/202110:43:10,5.3kn(s),47.74758,-54.05532,5.3,29
29/01/202110:53:40,4.6kn(s),47.76098,-54.05028,4.6,29
29/01/202111:04:31,4.1kn(s),47.77052,-54.03643,4.1,29
29/01/202111:14:59,1.9kn(s),47.77548,-54.02627,1.9,29
29/01/202111:30:09,.5kn(s),47.77299,-54.01987,0.5,29
29/01/202111:41:09,0kn(s),47.77257,-54.01895,0,29
29/01/202111:52:00,0kn(s),47.77257,-54.01891,0,29
29/01/202112:40:02,0kn(s),47.77255,-54.01886,0,29
29/01/202113:00:09,0kn(s),47.77256,-54.01883,0,29
29/01/202113:22:13,0kn(s),47.77256,-54.01882,0,29
29/01/202113:46:07,0kn(s),47.77256,-54.01881,0,29
29/01/202114:06:09,0kn(s),47.77255,-54.01882,0,29
29/01/202114:28:06,0kn(s),47.77255,-54.01881,0,29
29/01/202116:24:09,0kn(s),47.77256,-54.01881,0,29
29/01/202116:46:12,0kn(s),47.77255,-54.01881,0,29
29/01/202117:10:10,0kn(s),47.77256,-54.01881,0,29
29/01/202117:33:59,0kn(s),47.77256,-54.01881,0,29
29/01/202117:54:04,0kn(s),47.77256,-54.01881,0,29
29/01/202118:16:08,0kn(s),47.77256,-54.01881,0,29
29/01/202119:42:10,0kn(s),47.77255,-54.01881,0,29
29/01/202120:04:19,0kn(s),47.77256,-54.01881,0,29
29/01/202120:28:11,0kn(s),47.77256,-54.01881,0,29
29/01/202120:52:07,0kn(s),47.77256,-54.01881,0,29
29/01/202121:12:08,0kn(s),47.77255,-54.01881,0,29
29/01/202121:33:59,0kn(s),47.77255,-54.01881,0,29
29/01/202121:54:00,0kn(s),47.77255,-54.01881,0,29
29/01/202122:16:02,0kn(s),47.77255,-54.01881,0,29
30/01/202100:54:15,0kn(s),47.77256,-54.01879,0,30
30/01/202101:16:05,0kn(s),47.77256,-54.01879,0,30
30/01/202101:36:15,0kn(s),47.77256,-54.01879,0,30
30/01/202101:58:11,0kn(s),47.77256,-54.01879,0,30
30/01/202102:22:11,0kn(s),47.77256,-54.01879,0,30
30/01/202102:46:02,0kn(s),47.77254,-54.01879,0,30
30/01/202103:06:05,0kn(s),47.77255,-54.01879,0,30
30/01/202103:28:16,0kn(s),47.77255,-54.01879,0,30
30/01/202103:52:07,0kn(s),47.77256,-54.0188,0,30
30/01/202105:18:08,0kn(s),47.77256,-54.0188,0,30
30/01/202105:40:12,0kn(s),47.77256,-54.01879,0,30
30/01/202106:04:14,0kn(s),47.77256,-54.01879,0,30
30/01/202106:28:15,0kn(s),47.77256,-54.01879,0,30
30/01/202106:52:15,0kn(s),47.77256,-54.01879,0,30
30/01/202107:16:05,0kn(s),47.77256,-54.01879,0,30
30/01/202107:42:01,0kn(s),47.77256,-54.01881,0,30
30/01/202108:04:09,0kn(s),47.77256,-54.01881,0,30
30/01/202108:24:10,0kn(s),47.77256,-54.01881,0,30
30/01/202108:46:08,0kn(s),47.77256,-54.0188,0,30
30/01/202109:06:13,0kn(s),47.77256,-54.01881,0,30
30/01/202109:28:16,0kn(s),47.77256,-54.01879,0,30
30/01/202109:54:08,0kn(s),47.77255,-54.01879,0,30
30/01/202110:27:20,0kn(s),47.77255,-54.01881,0,30
30/01/202110:39:51,.3kn(s),47.77253,-54.01895,0.3,30
30/01/202110:50:19,4.9kn(s),47.7713,-54.03018,4.9,30
30/01/202111:00:41,8.8kn(s),47.75969,-54.05061,8.8,30
30/01/202111:11:30,11.1kn(s),47.72963,-54.05641,11.1,30
30/01/202111:27:01,12.6kn(s),47.67856,-54.04751,12.6,30
30/01/202111:38:21,13.4kn(s),47.63793,-54.03761,13.4,30
30/01/202111:50:18,13.8kn(s),47.59319,-54.02519,13.8,30
30/01/202112:01:27,14kn(s),47.55103,-54.01246,14,30
30/01/202112:12:50,14kn(s),47.50727,-54.01044,14,30
30/01/202112:24:07,14kn(s),47.46847,-54.03625,14,30
30/01/202112:39:48,13.3kn(s),47.414,-54.07727,13.3,30
30/01/202113:05:44,8.7kn(s),47.34543,-54.13099,8.7,30
30/01/202113:27:03,9.6kn(s),47.3001,-54.18022,9.6,30
30/01/202113:56:47,10.5kn(s),47.23242,-54.25759,10.5,30
30/01/202114:11:43,10.3kn(s),47.19953,-54.29465,10.3,30
30/01/202114:34:26,10.4kn(s),47.14678,-54.35525,10.4,30
30/01/202118:04:06,10.7kn(s),46.72083,-54.58528,10.7,30
30/01/202118:31:01,10.8kn(s),46.6853,-54.4815,10.8,30
30/01/202118:43:58,10.6kn(s),46.66777,-54.43155,10.6,30
30/01/202118:55:50,10.6kn(s),46.65181,-54.38641,10.6,30
30/01/202119:06:37,11kn(s),46.63708,-54.34426,11,30
30/01/202119:19:24,11.5kn(s),46.6285,-54.28923,11.5,30
30/01/202119:41:00,11.9kn(s),46.62804,-54.1853,11.9,30
30/01/202119:51:28,11.6kn(s),46.63995,-54.14057,11.6,30
30/01/202120:02:47,11.7kn(s),46.65733,-54.09362,11.7,30
30/01/202120:13:12,11.7kn(s),46.67319,-54.0503,11.7,30
30/01/202120:24:09,11.9kn(s),46.6896,-54.00384,11.9,30
30/01/202120:36:27,12.1kn(s),46.70859,-53.95044,12.1,30
30/01/202120:51:40,12kn(s),46.73236,-53.88487,12,30
30/01/202121:02:19,11.7kn(s),46.75084,-53.8415,11.7,30
30/01/202121:13:00,11.5kn(s),46.77919,-53.81489,11.5,30
30/01/202121:23:30,11.7kn(s),46.81195,-53.80374,11.7,30
30/01/202121:33:50,12.2kn(s),46.84541,-53.79303,12.2,30
30/01/202121:44:58,12.8kn(s),46.88331,-53.78063,12.8,30
30/01/202121:56:58,13.4kn(s),46.92566,-53.76309,13.4,30
30/01/202122:46:24,7.5kn(s),47.06908,-53.65816,7.5,30
31/01/202112:57:43,0kn(s),47.05135,-53.62147,0,31
31/01/202117:37:41,.3kn(s),47.05123,-53.62176,0.3,31
31/01/202118:51:40,.3kn(s),47.05128,-53.62204,0.3,31
31/01/202123:15:37,0kn(s),47.05114,-53.6209,0,31
